,asset,latitude,longitude,time,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,STATUS
122095,185,39.128961,-84.610376,2/3/2018 7:34,0.0,S,"12,9",0.0,28081.2,2/3/2018 7:35,9247
122120,185,39.128964,-84.610374,2/3/2018 7:34,0.0,S,7,0.0,28081.2,2/3/2018 7:35,31
164416,185,39.148612,-84.612815,1/30/2018 8:24,23.8,N,7,0.8,27931.2,1/30/2018 8:24,31
164421,185,39.127832,-84.606038,1/30/2018 8:14,0.0,E,7,-6.7,27930.4,1/30/2018 8:14,31
164422,185,39.127828,-84.605951,1/30/2018 8:15,9.5,E,"12,10",-6.7,27930.4,1/30/2018 8:15,9247
164436,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,7,0.4,27931.3,1/30/2018 8:17,31
164453,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,12,0.4,27931.3,1/30/2018 8:19,8223
164461,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,12,0.4,27931.3,1/30/2018 8:19,8223
164489,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
164497,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,7,-0.6,27930.4,1/30/2018 8:20,31
164515,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,12,-0.6,27930.4,1/30/2018 8:20,8223
164523,185,39.149227,-84.610515,1/30/2018 8:25,29.4,E,7,0.9,27931.3,1/30/2018 8:25,31
164543,185,39.139662,-84.613701,1/30/2018 8:22,25.7,N,7,0.1,27930.5,1/30/2018 8:22,31
164584,185,39.135056,-84.612238,1/30/2018 8:16,35.6,NW,7,0.1,27931.1,1/30/2018 8:16,31
164595,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,12,0.4,27931.3,1/30/2018 8:20,8223
164606,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,12,0.4,27931.3,1/30/2018 8:19,8223
164635,185,39.135934000000006,-84.613341,1/30/2018 8:16,35.2,NW,7,0.2,27931.2,1/30/2018 8:16,31
164649,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,"12,9",0.4,27931.3,1/30/2018 8:17,9247
164665,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,12,0.4,27931.3,1/30/2018 8:17,8223
164698,185,39.140845,-84.613535,1/30/2018 8:23,7.6,N,"7,10",0.2,27930.6,1/30/2018 8:23,1055
164700,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,7,-0.6,27930.4,1/30/2018 8:20,31
164711,185,39.13776,-84.61423,1/30/2018 8:21,0.0,NWW,12,0.0,27930.4,1/30/2018 8:21,8223
164716,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,7,0.2,27930.6,1/30/2018 8:23,31
164729,185,39.143893,-84.61326700000001,1/30/2018 8:24,36.1,N,12,0.4,27930.8,1/30/2018 8:24,8223
164768,185,39.131471999999995,-84.609348,1/30/2018 8:15,41.5,NW,7,-6.4,27930.8,1/30/2018 8:15,31
164780,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,12,0.4,27931.3,1/30/2018 8:17,8223
164786,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,7,0.2,27930.6,1/30/2018 8:23,31
164805,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
164815,185,39.145289,-84.613125,1/30/2018 8:24,31.9,N,12,0.5,27930.9,1/30/2018 8:24,8223
164821,185,39.137766,-84.614225,1/30/2018 8:21,0.0,SW,7,0.0,27930.4,1/30/2018 8:21,31
164857,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
164866,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,7,-0.6,27930.4,1/30/2018 8:20,31
164871,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,7,0.4,27931.3,1/30/2018 8:17,31
164892,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,12,0.4,27931.3,1/30/2018 8:18,8223
164915,185,39.14055,-84.61357199999999,1/30/2018 8:22,22.5,N,7,0.2,27930.6,1/30/2018 8:22,31
164918,185,39.148843,-84.60576,1/30/2018 8:25,23.4,E,7,1.2,27931.6,1/30/2018 8:25,31
164930,185,39.146404,-84.613035,1/30/2018 8:24,29.9,N,12,0.6,27931.0,1/30/2018 8:24,8223
164939,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,12,0.4,27931.3,1/30/2018 8:19,8223
164940,185,39.133993,-84.61133000000001,1/30/2018 8:16,38.4,NNW,7,0.0,27931.0,1/30/2018 8:16,31
164948,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,12,0.2,27930.6,1/30/2018 8:23,8223
164949,185,39.128062,-84.610085,1/30/2018 8:14,0.0,S,12,0.0,27937.2,1/30/2018 8:14,8223
164956,185,39.137576,-84.613884,1/30/2018 8:16,5.3,N,7,0.3,27931.3,1/30/2018 8:16,31
164966,185,39.138129,-84.613865,1/30/2018 8:22,20.6,N,12,0.0,27930.4,1/30/2018 8:22,8223
164969,185,39.135726,-84.61308100000001,1/30/2018 8:16,37.0,NW,12,0.2,27931.1,1/30/2018 8:16,8223
164995,185,39.130371000000004,-84.607764,1/30/2018 8:15,34.8,NW,7,-6.5,27930.7,1/30/2018 8:15,31
165001,185,39.13776,-84.61423,1/30/2018 8:21,0.0,NWW,12,0.0,27930.4,1/30/2018 8:21,8223
165012,185,39.128769,-84.605964,1/30/2018 8:15,26.5,NNW,7,-6.7,27930.5,1/30/2018 8:15,31
165013,185,39.13776,-84.61423,1/30/2018 8:21,0.0,NWW,7,0.0,27930.4,1/30/2018 8:21,31
165086,185,39.148914000000005,-84.60694000000001,1/30/2018 8:25,27.1,E,7,1.1,27931.5,1/30/2018 8:25,31
165089,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,7,0.4,27931.3,1/30/2018 8:19,31
165092,185,39.130195,-84.607484,1/30/2018 8:15,35.0,NW,12,-6.5,27930.6,1/30/2018 8:15,8223
165096,185,39.137761,-84.614194,1/30/2018 8:21,0.0,SSE,7,0.0,27930.4,1/30/2018 8:21,31
165108,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,12,0.4,27931.3,1/30/2018 8:19,8223
165114,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
165131,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,"12,9",0.4,27931.3,1/30/2018 8:17,9247
165134,185,39.134762,-84.61196600000001,1/30/2018 8:16,36.9,NNW,12,0.1,27931.0,1/30/2018 8:16,8223
165148,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,12,0.4,27931.3,1/30/2018 8:18,8223
165181,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,12,0.2,27930.6,1/30/2018 8:23,8223
165184,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,7,0.4,27931.3,1/30/2018 8:19,31
165191,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
165212,185,39.129668,-84.60668199999999,1/30/2018 8:15,31.4,NW,7,-6.6,27930.6,1/30/2018 8:15,31
165220,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,"12,9",0.4,27931.3,1/30/2018 8:19,9247
165249,185,39.128069,-84.610085,1/30/2018 8:13,2.8,S,"12,10",0.0,27937.2,1/30/2018 8:13,9247
165258,185,39.12786,-84.605835,1/30/2018 8:15,13.6,NEE,7,-6.7,27930.5,1/30/2018 8:15,31
165265,185,39.137747999999995,-84.614035,1/30/2018 8:16,10.0,NW,12,0.4,27931.3,1/30/2018 8:16,8223
165272,185,39.132378,-84.610102,1/30/2018 8:15,35.2,NNW,12,-6.3,27930.9,1/30/2018 8:15,8223
165299,185,39.128239,-84.61007099999999,1/30/2018 8:13,5.7,SSE,10,0.0,27937.2,1/30/2018 8:13,9247
165305,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,7,0.4,27931.3,1/30/2018 8:19,31
165311,185,39.138393,-84.61383599999999,1/30/2018 8:22,22.8,N,7,0.1,27930.4,1/30/2018 8:22,31
165312,185,39.128062,-84.610085,1/30/2018 8:13,0.0,S,7,0.0,27937.2,1/30/2018 8:13,31
165318,185,39.128121,-84.610077,1/30/2018 8:13,0.0,S,"12,9",0.0,27937.2,1/30/2018 8:13,9247
165337,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,12,-0.6,27930.4,1/30/2018 8:20,8223
165365,185,39.128256,-84.610096,1/30/2018 8:13,0.0,SE,"12,9",0.0,27937.2,1/30/2018 8:13,9247
165405,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,7,0.4,27931.3,1/30/2018 8:17,31
165407,185,39.142494,-84.613387,1/30/2018 8:23,34.8,N,12,0.3,27930.7,1/30/2018 8:24,8223
165414,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,"12,9",0.2,27930.6,1/30/2018 8:23,9247
165415,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,12,0.4,27931.3,1/30/2018 8:17,8223
165424,185,39.144333,-84.613227,1/30/2018 8:24,36.4,N,7,0.5,27930.9,1/30/2018 8:24,31
165426,185,39.127832,-84.606038,1/30/2018 8:14,0.0,E,"12,9",-6.7,27930.4,1/30/2018 8:14,9247
165428,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,7,-0.6,27930.4,1/30/2018 8:20,31
165430,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,7,-0.6,27930.4,1/30/2018 8:20,31
165446,185,39.137796,-84.614148,1/30/2018 8:16,8.8,NWW,7,0.4,27931.3,1/30/2018 8:16,31
165450,185,39.127925,-84.60875899999999,1/30/2018 8:14,33.7,E,7,0.1,27937.3,1/30/2018 8:14,31
165460,185,39.129406,-84.606348,1/30/2018 8:15,30.3,NW,12,-6.6,27930.6,1/30/2018 8:15,8223
165469,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,12,0.4,27931.3,1/30/2018 8:18,8223
165474,185,39.127851,-84.60706,1/30/2018 8:14,28.0,E,"7,10",-6.8,27930.4,1/30/2018 8:14,1055
165500,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,7,0.4,27931.3,1/30/2018 8:20,31
165503,185,39.143184000000005,-84.61333,1/30/2018 8:24,34.5,N,7,0.4,27930.8,1/30/2018 8:24,31
165507,185,39.137761,-84.614194,1/30/2018 8:21,0.0,SSE,"12,9",0.0,27930.4,1/30/2018 8:21,9247
165512,185,39.137761,-84.614194,1/30/2018 8:21,0.0,SSE,7,0.0,27930.4,1/30/2018 8:21,31
165524,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,7,0.4,27931.3,1/30/2018 8:19,31
165539,185,39.137716999999995,-84.613991,1/30/2018 8:22,7.0,NEE,7,0.0,27930.4,1/30/2018 8:22,31
165562,185,39.141253000000006,-84.61349399999999,1/30/2018 8:23,23.4,N,12,0.3,27930.6,1/30/2018 8:23,8223
165591,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,12,0.4,27931.3,1/30/2018 8:18,8223
165604,185,39.128062,-84.610085,1/30/2018 8:13,0.0,S,9,0.0,27937.2,1/30/2018 8:13,9247
165612,185,39.140823,-84.613539,1/30/2018 8:22,0.0,N,12,0.2,27930.6,1/30/2018 8:22,8223
165643,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,12,0.4,27931.3,1/30/2018 8:18,8223
165647,185,39.137718,-84.614099,1/30/2018 8:22,4.9,SEE,"12,10",0.0,27930.4,1/30/2018 8:22,9247
165652,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,12,-0.6,27930.4,1/30/2018 8:20,8223
165657,185,39.13776,-84.61423,1/30/2018 8:21,0.0,NWW,7,0.0,27930.4,1/30/2018 8:21,31
165666,185,39.128232000000004,-84.610067,1/30/2018 8:13,7.3,SSE,7,0.0,27937.2,1/30/2018 8:13,31
165671,185,39.148971,-84.60736700000001,1/30/2018 8:25,28.8,E,12,1.1,27931.5,1/30/2018 8:25,8223
165698,185,39.127832,-84.606038,1/30/2018 8:14,0.0,E,7,-6.7,27930.4,1/30/2018 8:14,31
165706,185,39.14932,-84.612605,1/30/2018 8:25,11.5,NEE,7,0.8,27931.2,1/30/2018 8:25,31
165716,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,7,0.2,27930.6,1/30/2018 8:23,31
165721,185,39.128462,-84.605855,1/30/2018 8:15,27.9,NNW,12,-6.7,27930.5,1/30/2018 8:15,8223
165722,185,39.127891,-84.607796,1/30/2018 8:14,29.4,E,12,0.1,27937.3,1/30/2018 8:14,8223
165739,185,39.132738,-84.610361,1/30/2018 8:15,34.2,NNW,7,-6.3,27930.9,1/30/2018 8:16,31
165740,185,39.140252000000004,-84.613613,1/30/2018 8:22,25.1,N,12,0.2,27930.6,1/30/2018 8:22,8223
165766,185,39.147411,-84.61292900000001,1/30/2018 8:24,25.4,N,12,0.7,27931.1,1/30/2018 8:24,8223
165769,185,39.140823,-84.613539,1/30/2018 8:22,0.0,N,7,0.2,27930.6,1/30/2018 8:22,31
165773,185,39.149305,-84.611851,1/30/2018 8:25,21.1,E,7,0.9,27931.2,1/30/2018 8:25,31
165792,185,39.149116,-84.608595,1/30/2018 8:25,32.2,E,7,1.0,27931.4,1/30/2018 8:25,31
165798,185,39.140822,-84.61354,1/30/2018 8:22,0.0,N,"12,9",0.2,27930.6,1/30/2018 8:22,9247
165810,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,12,0.4,27931.3,1/30/2018 8:17,8223
165821,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,12,0.2,27930.6,1/30/2018 8:23,8223
165849,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,12,0.4,27931.3,1/30/2018 8:18,8223
165851,185,39.147715000000005,-84.6129,1/30/2018 8:24,24.8,N,7,0.7,27931.1,1/30/2018 8:24,31
165855,185,39.139352,-84.613732,1/30/2018 8:22,25.0,N,12,0.1,27930.5,1/30/2018 8:22,8223
165868,185,39.128121,-84.610077,1/30/2018 8:13,0.0,S,7,0.0,27937.2,1/30/2018 8:13,31
165873,185,39.140823,-84.613539,1/30/2018 8:22,0.0,N,7,0.2,27930.6,1/30/2018 8:22,31
165888,185,39.13776,-84.61423,1/30/2018 8:21,0.0,NWW,12,0.0,27930.4,1/30/2018 8:21,8223
165916,185,39.128042,-84.610074,1/30/2018 8:14,7.2,SSE,"7,10",0.0,27937.2,1/30/2018 8:14,1055
165924,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,12,0.2,27930.6,1/30/2018 8:23,8223
165948,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,7,0.4,27931.3,1/30/2018 8:19,31
165999,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
166011,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,7,0.4,27931.3,1/30/2018 8:17,31
166016,185,39.148418,-84.612836,1/30/2018 8:24,24.9,N,12,0.7,27931.1,1/30/2018 8:24,8223
166028,185,39.136885,-84.613936,1/30/2018 8:16,24.4,N,7,0.3,27931.2,1/30/2018 8:16,31
166031,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,12,0.4,27931.3,1/30/2018 8:17,8223
166048,185,39.148863,-84.60613199999999,1/30/2018 8:25,24.9,E,12,1.2,27931.6,1/30/2018 8:25,8223
166082,185,39.136590999999996,-84.61394200000001,1/30/2018 8:16,24.4,NNW,12,0.3,27931.2,1/30/2018 8:16,8223
166085,185,39.149145000000004,-84.609088,1/30/2018 8:25,31.5,E,12,1.0,27931.4,1/30/2018 8:25,8223
166111,185,39.137766,-84.614225,1/30/2018 8:20,0.0,SW,12,-0.6,27930.4,1/30/2018 8:20,8223
166124,185,39.13776,-84.61423,1/30/2018 8:21,0.0,NWW,7,0.0,27930.4,1/30/2018 8:21,31
166135,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,7,0.4,27931.3,1/30/2018 8:19,31
166136,185,39.146761,-84.612995,1/30/2018 8:24,29.3,N,7,0.6,27931.0,1/30/2018 8:24,31
166146,185,39.137766,-84.614225,1/30/2018 8:18,0.0,SW,7,0.4,27931.3,1/30/2018 8:18,31
166158,185,39.127866,-84.607351,1/30/2018 8:14,0.0,E,9,-6.8,27930.4,1/30/2018 8:14,42015
166182,185,39.137761,-84.614194,1/30/2018 8:21,0.0,SSE,12,0.0,27930.4,1/30/2018 8:21,8223
166191,185,39.145542999999996,-84.613107,1/30/2018 8:24,31.4,N,7,0.6,27930.9,1/30/2018 8:24,31
166200,185,39.141577000000005,-84.613467,1/30/2018 8:23,28.8,N,7,0.3,27930.7,1/30/2018 8:23,31
166208,185,39.149316,-84.612155,1/30/2018 8:25,18.4,E,12,0.8,27931.2,1/30/2018 8:25,8223
166225,185,39.128121,-84.610077,1/30/2018 8:13,0.0,S,7,0.0,27937.2,1/30/2018 8:13,31
166230,185,39.140823,-84.613539,1/30/2018 8:23,0.0,N,7,0.2,27930.6,1/30/2018 8:23,31
166238,185,39.127832,-84.606038,1/30/2018 8:14,0.0,E,"12,9",-6.7,27930.4,1/30/2018 8:14,9247
166242,185,39.128126,-84.610079,1/30/2018 8:13,0.0,S,"12,9",0.0,27937.2,1/30/2018 8:13,9247
166244,185,39.137766,-84.614225,1/30/2018 8:19,0.0,SW,"12,9",0.4,27931.3,1/30/2018 8:19,9247
166245,185,39.133477,-84.61091400000001,1/30/2018 8:16,37.0,NNW,12,0.0,27930.9,1/30/2018 8:16,8223
166258,185,39.137766,-84.614225,1/30/2018 8:21,0.0,SW,"12,9",0.0,27930.4,1/30/2018 8:21,9247
166265,185,39.127943,-84.609289,1/30/2018 8:14,33.2,E,12,0.1,27937.2,1/30/2018 8:14,8223
166288,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,7,0.4,27931.3,1/30/2018 8:17,31
166298,185,39.137766,-84.614225,1/30/2018 8:17,0.0,SW,7,0.4,27931.3,1/30/2018 8:17,31
166305,185,39.137465999999996,-84.613895,1/30/2018 8:16,14.0,N,12,0.3,27931.3,1/30/2018 8:16,8223
166310,185,39.149219,-84.612735,1/30/2018 8:24,14.8,NNE,12,0.8,27931.2,1/30/2018 8:24,8223
166317,185,39.131104,-84.60893100000001,1/30/2018 8:15,39.1,NW,12,-6.4,27930.7,1/30/2018 8:15,8223
166331,185,39.149246000000005,-84.610814,1/30/2018 8:25,28.1,E,12,0.9,27931.3,1/30/2018 8:25,8223
166353,185,39.137816,-84.56040300000001,1/30/2018 8:39,0.0,SSE,9,-2.4,27930.4,1/30/2018 8:40,42015
166355,185,39.155190999999995,-84.580265,1/30/2018 8:31,30.7,NEE,7,0.0,27931.0,1/30/2018 8:31,31
166361,185,39.154457,-84.563389,1/30/2018 8:33,27.7,S,7,1.1,27932.1,1/30/2018 8:33,31
166377,185,39.134313,-84.555249,1/30/2018 8:40,29.0,E,7,-2.0,27930.8,1/30/2018 8:40,31
166392,185,39.150796,-84.56173299999999,1/30/2018 8:34,23.9,S,7,1.4,27932.4,1/30/2018 8:34,31
166421,185,39.142908,-84.562161,1/30/2018 8:38,19.8,S,"12,10",0.2,27933.0,1/30/2018 8:38,9247
166425,185,39.150333,-84.58946,1/30/2018 8:29,0.0,NE,7,0.9,27932.5,1/30/2018 8:29,31
166431,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,12,1.8,27932.8,1/30/2018 8:35,8223
166435,185,39.151625,-84.58615999999999,1/30/2018 8:30,27.5,NE,7,-1.0,27930.6,1/30/2018 8:30,31
166436,185,39.148790999999996,-84.604906,1/30/2018 8:26,5.0,E,7,0.0,27931.6,1/30/2018 8:26,31
166451,185,39.14536,-84.563007,1/30/2018 8:36,0.0,SE,12,0.0,27932.8,1/30/2018 8:36,8223
166452,185,39.143499,-84.56218199999999,1/30/2018 8:36,11.3,S,12,0.1,27932.9,1/30/2018 8:36,8223
166453,185,39.148482,-84.600802,1/30/2018 8:26,0.0,SEE,"12,9",0.2,27931.8,1/30/2018 8:26,9247
166465,185,39.143392,-84.562214,1/30/2018 8:37,0.0,SSW,7,0.1,27932.9,1/30/2018 8:37,31
166473,185,39.15671,-84.575807,1/30/2018 8:31,35.4,NEE,7,0.3,27931.3,1/30/2018 8:31,31
166498,185,39.134703,-84.55748299999999,1/30/2018 8:40,24.3,SE,7,-2.1,27930.6,1/30/2018 8:40,31
166506,185,39.138647999999996,-84.560582,1/30/2018 8:39,20.5,S,12,0.5,27933.3,1/30/2018 8:40,8223
166517,185,39.143392,-84.562214,1/30/2018 8:37,0.0,SSW,7,0.1,27932.9,1/30/2018 8:37,31
166525,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,7,1.8,27932.8,1/30/2018 8:35,31
166526,185,39.14536,-84.563007,1/30/2018 8:36,0.0,SE,7,0.0,27932.8,1/30/2018 8:36,31
166551,185,39.154978,-84.582233,1/30/2018 8:30,33.5,E,12,-0.7,27930.9,1/30/2018 8:30,8223
166557,185,39.15312,-84.584577,1/30/2018 8:30,32.8,NE,12,-0.9,27930.7,1/30/2018 8:30,8223
166573,185,39.150333,-84.58946,1/30/2018 8:29,0.0,NE,7,0.9,27932.5,1/30/2018 8:29,31
166636,185,39.139379,-84.56071,1/30/2018 8:39,20.0,S,12,0.4,27933.2,1/30/2018 8:39,8223
166639,185,39.155074,-84.58071899999999,1/30/2018 8:31,31.5,E,12,0.0,27931.0,1/30/2018 8:31,8223
166642,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,12,1.8,27932.8,1/30/2018 8:35,8223
166654,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,12,1.8,27932.8,1/30/2018 8:35,8223
166691,185,39.14855,-84.599235,1/30/2018 8:27,6.8,E,7,0.3,27931.9,1/30/2018 8:27,31
166694,185,39.150329,-84.589483,1/30/2018 8:29,0.0,NE,12,-1.2,27930.4,1/30/2018 8:29,40991
166702,185,39.143392,-84.562214,1/30/2018 8:37,0.0,SSW,"12,9",0.1,27932.9,1/30/2018 8:37,9247
166703,185,39.156351,-84.567482,1/30/2018 8:32,20.2,NEE,12,0.8,27931.8,1/30/2018 8:32,8223
166704,185,39.155013000000004,-84.581722,1/30/2018 8:30,33.8,E,7,-0.7,27930.9,1/30/2018 8:30,31
166707,185,39.135601,-84.558497,1/30/2018 8:40,26.2,SE,12,-2.2,27930.6,1/30/2018 8:40,8223
166713,185,39.153355,-84.5634,1/30/2018 8:33,29.7,S,12,1.2,27932.2,1/30/2018 8:33,8223
166726,185,39.137889,-84.56043100000001,1/30/2018 8:39,0.0,SSE,12,-2.4,27930.4,1/30/2018 8:40,40991
166728,185,39.149295,-84.591043,1/30/2018 8:28,24.7,NE,7,0.8,27932.4,1/30/2018 8:28,31
166733,185,39.148659,-84.596884,1/30/2018 8:28,24.0,E,7,0.4,27932.1,1/30/2018 8:28,31
166734,185,39.134253,-84.554365,1/30/2018 8:40,28.8,E,12,-2.0,27930.8,1/30/2018 8:40,8223
166746,185,39.156987,-84.56648,1/30/2018 8:32,24.8,NEE,12,0.9,27931.9,1/30/2018 8:32,8223
166756,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,7,1.8,27932.8,1/30/2018 8:35,31
166775,185,39.148555,-84.599181,1/30/2018 8:27,0.0,E,7,0.3,27931.9,1/30/2018 8:27,31
166788,185,39.138405,-84.56054,1/30/2018 8:39,20.0,S,7,0.5,27933.3,1/30/2018 8:40,31
166804,185,39.148551,-84.599191,1/30/2018 8:27,0.0,E,"12,9",0.3,27931.9,1/30/2018 8:27,9247
166812,185,39.155988,-84.578916,1/30/2018 8:31,34.4,NE,7,0.1,27931.1,1/30/2018 8:31,31
166821,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,7,1.8,27932.8,1/30/2018 8:35,31
166835,185,39.148936,-84.593036,1/30/2018 8:28,30.0,E,12,0.6,27932.3,1/30/2018 8:28,8223
166841,185,39.148456,-84.600326,1/30/2018 8:27,18.0,E,12,0.3,27931.9,1/30/2018 8:27,8223
166870,185,39.149794,-84.590303,1/30/2018 8:29,22.9,NE,7,0.8,27932.4,1/30/2018 8:29,31
166872,185,39.143969,-84.562122,1/30/2018 8:36,20.2,S,7,0.1,27932.9,1/30/2018 8:36,31
166876,185,39.14589,-84.563231,1/30/2018 8:35,26.9,S,7,1.8,27932.7,1/30/2018 8:35,31
166899,185,39.152132,-84.585592,1/30/2018 8:30,28.5,NE,12,-1.0,27930.6,1/30/2018 8:30,8223
166909,185,39.140278,-84.560979,1/30/2018 8:39,28.3,SSE,12,0.4,27933.2,1/30/2018 8:39,8223
166914,185,39.143392,-84.562214,1/30/2018 8:38,0.0,SSW,7,0.1,27932.9,1/30/2018 8:38,31
166929,185,39.155493,-84.563829,1/30/2018 8:33,35.3,SE,7,1.1,27932.0,1/30/2018 8:33,31
166939,185,39.148483,-84.562327,1/30/2018 8:34,26.1,SSW,12,1.6,27932.6,1/30/2018 8:35,8223
166942,185,39.156345,-84.564916,1/30/2018 8:32,30.4,SE,7,1.0,27932.0,1/30/2018 8:32,31
166964,185,39.148790000000005,-84.60481899999999,1/30/2018 8:26,3.0,E,"7,10",0.0,27931.6,1/30/2018 8:26,1055
166965,185,39.153118,-84.563399,1/30/2018 8:33,28.7,S,7,1.2,27932.2,1/30/2018 8:33,31
166982,185,39.148758,-84.60424599999999,1/30/2018 8:26,21.3,E,7,0.0,27931.6,1/30/2018 8:26,31
166986,185,39.143401000000004,-84.56221500000001,1/30/2018 8:37,2.1,SSW,10,0.1,27932.9,1/30/2018 8:37,9247
167027,185,39.155689,-84.568731,1/30/2018 8:32,34.3,NE,7,0.7,27931.7,1/30/2018 8:32,31
167028,185,39.136841,-84.559811,1/30/2018 8:39,23.5,SSE,7,-2.3,27930.4,1/30/2018 8:40,31
167029,185,39.143392,-84.562214,1/30/2018 8:38,0.0,SSW,12,0.1,27932.9,1/30/2018 8:38,8223
167036,185,39.143392,-84.562214,1/30/2018 8:37,0.0,SSW,12,0.1,27932.9,1/30/2018 8:37,8223
167053,185,39.155747,-84.579334,1/30/2018 8:31,34.3,NE,12,0.1,27931.1,1/30/2018 8:31,8223
167072,185,39.147372999999995,-84.562759,1/30/2018 8:34,31.2,SSW,12,1.7,27932.6,1/30/2018 8:35,8223
167079,185,39.157086,-84.574699,1/30/2018 8:31,33.4,NEE,12,0.4,27931.3,1/30/2018 8:31,8223
167089,185,39.149892,-84.56182,1/30/2018 8:34,4.1,SSW,12,1.5,27932.5,1/30/2018 8:34,8223
167102,185,39.143392,-84.562214,1/30/2018 8:38,0.0,SSW,7,0.1,27932.9,1/30/2018 8:38,31
167111,185,39.14536,-84.563007,1/30/2018 8:36,0.0,SE,7,0.0,27932.8,1/30/2018 8:36,31
167123,185,39.143392,-84.562214,1/30/2018 8:37,0.0,SSW,12,0.1,27932.9,1/30/2018 8:37,8223
167145,185,39.148524,-84.601313,1/30/2018 8:26,14.2,E,12,0.2,27931.8,1/30/2018 8:26,8223
167166,185,39.14536,-84.563007,1/30/2018 8:35,0.0,SE,7,1.8,27932.8,1/30/2018 8:35,31
167182,185,39.151524,-84.561982,1/30/2018 8:33,4.8,SE,7,1.4,27932.3,1/30/2018 8:33,31
167183,185,39.14536,-84.563007,1/30/2018 8:36,0.0,SE,7,0.0,27932.8,1/30/2018 8:36,31
167200,185,39.139134000000006,-84.560668,1/30/2018 8:39,20.2,S,7,0.5,27933.2,1/30/2018 8:39,31
167217,185,39.143392,-84.562214,1/30/2018 8:38,0.0,SSW,"12,9",0.1,27932.9,1/30/2018 8:38,9247
